Wall time,Step,Value
1723017448.928240,84377600,0.15
1723017459.393340,84428800,0.15
1723017485.2373500,84582400,0.15
1723017489.2751000,84633600,0.15
1723017497.04978,84736000,0.15
1723017501.195080,84787200,0.15
1723017514.886330,84940800,0.15
1723017519.336090,84992000,0.15
1723017523.8454700,85043200,0.15
1723017528.347490,85094400,0.15
1723017545.3299900,85248000,0.15
1723017566.424860,85452800,0.15
1723017579.487890,85555200,0.15
1723017585.38951,85606400,0.15
1723017591.345910,85657600,0.15
1723017615.117470,85811200,0.15
1723017622.185030,85862400,0.15
1723017637.587310,85964800,0.15
1723017671.290120,86169600,0.15
1723017679.558990,86220800,0.15
1723017688.055970,86272000,0.15
1723017699.20454,86323200,0.15
1723017717.6695900,86425600,0.15
1723017764.2235700,86630400,0.15
1723017776.2992100,86681600,0.15
1723017804.33538,86784000,0.15
1723017818.8395200,86835200,0.15
1723017832.810670,86886400,0.15
1723017848.308610,86937600,0.15
1723017879.858790,87040000,0.15
1723017933.32698,87193600,0.15
1723017951.33201,87244800,0.15
1723017970.5368400,87296000,0.15
1723017990.3391300,87347200,0.15
1723018077.14336,87552000,0.15
1723018100.432630,87603200,0.15
1723018226.8365000,87859200,0.15
1723018285.252700,87961600,0.15
1723018314.63329,88012800,0.15
1723018344.942310,88064000,0.15
1723018480.872550,88268800,0.15
1723018590.444560,88422400,0.15
1723018667.4101600,88524800,0.15
1723018789.962530,88678400,0.15
1723018836.1704500,88729600,0.15
1723018880.287240,88780800,0.15
1723018925.8078900,88832000,0.15
1723018971.558220,88883200,0.15
1723019066.410330,88985600,0.15
1723019166.2407800,89088000,0.15
1723019325.4782,89241600,0.15
1723019381.6732500,89292800,0.15
1723019494.217230,89395200,0.15
1723019551.901350,89446400,0.15
1723019611.962970,89497600,0.15
1723019744.391640,89651200,0.15
1723019764.144020,89753600,0.15
1723019775.0829500,89804800,0.15
1723019784.7998900,89856000,0.15
1723019794.516520,89907200,0.15
1723019865.9851300,90265600,0.15
1723019875.6023700,90316800,0.15
1723019905.949330,90470400,0.15
1723019960.4696100,90726400,0.15
1723020004.389050,90931200,0.15
1723020024.68016,91033600,0.15
1723020065.051020,91238400,0.15
1723020075.4438900,91289600,0.15
1723020094.7228900,91392000,0.15
1723020135.4398500,91596800,0.15
1723020145.242990,91648000,0.15
1723020154.796830,91699200,0.15
1723020175.43063,91801600,0.15
1723020185.244450,91852800,0.15
1723020195.8579200,91904000,0.15
1723020236.051830,92108800,0.15
1723020256.136890,92211200,0.15
1723020263.7646200,92313600,0.15
1723020271.684440,92416000,0.15
1723020275.6875400,92467200,0.15
1723020285.992720,92569600,0.15
1723020304.291130,92774400,0.15
1723020315.218700,92876800,0.15
1723020320.2732300,92928000,0.15
1723020335.7827200,93081600,0.15
1723020354.1725800,93235200,0.15
1723020379.483310,93440000,0.15
1723020392.725870,93542400,0.15
1723020422.477190,93747200,0.15
1723020457.931260,93952000,0.15
1723020467.6281600,94003200,0.15
1723020477.800290,94054400,0.15
1723020521.616140,94259200,0.15
1723020534.173570,94310400,0.15
1723020546.5093400,94361600,0.15
1723020573.153940,94464000,0.15
1723020588.795240,94515200,0.15
1723020602.813850,94566400,0.15
1723020634.216150,94668800,0.15
1723020651.253130,94720000,0.15
1723020704.46947,94873600,0.15
1723020722.2301200,94924800,0.15
1723020762.820120,95027200,0.15
1723020805.48977,95129600,0.15
1723020828.0142800,95180800,0.15
1723020852.5306700,95232000,0.15
1723021036.789310,95590400,0.15
1723021097.0557600,95692800,0.15
1723021129.371670,95744000,0.15
1723021340.315710,96051200,0.15
1723021378.228340,96102400,0.15
1723021416.584810,96153600,0.15
1723021457.698210,96204800,0.15
1723021498.976040,96256000,0.15
1723021585.957820,96358400,0.15
1723021732.013380,96512000,0.15
1723022109.86947,96870400,0.15
1723022164.753710,96921600,0.15
1723022222.3197800,96972800,0.15
1723022534.2081900,97228800,0.15
1723022628.124900,97433600,0.15
1723022656.971660,97587200,0.15
1723022666.354630,97638400,0.14
1723022694.609500,97792000,0.14
1723022703.973680,97843200,0.14
1723022713.334450,97894400,0.14
1723022722.698130,97945600,0.14
1723022732.105100,97996800,0.14
1723022760.353260,98150400,0.14
1723022769.8255300,98201600,0.14
1723022779.210840,98252800,0.14
1723022789.874860,98304000,0.14
1723022831.992010,98508800,0.14
1723022841.7146400,98560000,0.14
1723022851.587090,98611200,0.14
1723022885.887720,98764800,0.14
1723022908.4473000,98867200,0.14
1723022932.9051300,98969600,0.14
1723022956.275260,99072000,0.14
1723022967.2485200,99123200,0.14
1723022979.536260,99174400,0.14
1723023000.384690,99276800,0.14
1723023011.867870,99328000,0.14
1723023065.206870,99584000,0.14
1723023108.683320,99737600,0.14
1723023132.435040,99840000,0.14
1723023152.65026,99993600,0.14
1723023167.5850800,100147200,0.14
1723023172.605120,100198400,0.14
1723023182.892630,100300800,0.14
1723023194.763280,100403200,0.14
1723023230.9295800,100710400,0.14
1723023236.684190,100761600,0.14
1723023250.018180,100864000,0.14
1723023261.93309,100966400,0.14
1723023295.082340,101222400,0.14
1723023325.0096900,101427200,0.14
1723023333.263650,101478400,0.14
1723023342.190460,101529600,0.14
1723023350.905090,101580800,0.14
1723023499.554010,102195200,0.14
1723023531.1042400,102297600,0.14
1723023568.201290,102400000,0.14
1723023613.482110,102502400,0.14
1723023636.895950,102553600,0.14
1723023718.676450,102707200,0.14
